MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_202
201402,1.9806666666666664,95,0.0,4.0,14.0,3.0,0.0,0.0,3.0,1.0,0.0,48,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,27.0,0.0,0.0,19.0,0.0,88,76,0.0,0.0,12.0,12.0,51,0.0,0.0,0.0,0.0,0.0,30.0,21.0,24.0,6.0,0.0,0.0,7.0,19.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,6.0,7.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0
201403,1.966,90,0.0,9.0,39.0,2.0,0.0,0.0,2.0,0.0,0.0,49,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0,77.0,0.0,0.0,118.0,6.0,66,59,0.0,0.0,38.0,28.0,64,1.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,0.0,0.0,0.0,12.0,13.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
201404,1.9606666666666663,80,0.0,7.0,8.0,5.0,2.0,0.0,3.0,0.0,0.0,75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,0.0,2.0,39.0,0.0,0.0,44.0,0.0,102,100,1.0,0.0,17.0,28.0,57,0.0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,0.0,0.0,0.0,9.0,11.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,8.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0
201405,1.9553333333333331,50,2.0,9.0,11.0,1.0,0.0,0.0,10.0,1.0,0.0,28,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,16.0,5.0,1.0,3.0,0.0,2.0,59.0,0.0,0.0,19.0,0.0,113,102,0.0,0.0,15.0,4.0,47,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,4.0,8.0,5.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,13.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,10.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,3.0,0.0,0.0,0.0
201406,1.95,78,0.0,9.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,13,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,11.0,9.0,0.0,0.0,0.0,7.0,28.0,0.0,0.0,29.0,0.0,58,60,0.0,2.0,8.0,9.0,28,2.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,0.0,0.0,5.0,8.0,0.0,2.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
201407,1.9446666666666663,67,0.0,7.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,33,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,4.0,53.0,0.0,0.0,52.0,0.0,73,64,0.0,0.0,25.0,11.0,43,0.0,0.0,0.0,0.0,0.0,8.0,14.0,10.0,2.0,0.0,0.0,11.0,5.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,9.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,4.0,0.0,0.0
201408,1.9393333333333331,53,0.0,17.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,38,0.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,51,41,0.0,1.0,8.0,5.0,17,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,4.0,0.0,0.0,0.0
201409,1.9340000000000002,34,2.0,6.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,31.0,0.0,62,64,0.0,0.0,9.0,25.0,19,0.0,0.0,2.0,0.0,2.0,40.0,5.0,5.0,8.0,0.0,0.0,13.0,7.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
201410,1.9286666666666663,125,1.0,14.0,16.0,7.0,3.0,0.0,7.0,0.0,0.0,51,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,8.0,55.0,0.0,0.0,61.0,0.0,182,154,0.0,0.0,19.0,1.0,54,0.0,1.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,11.0,7.0,2.0,3.0,0.0,0.0,25.0,0.0,0.0,3.0,12.0,0.0,0.0,5.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,21.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,58.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0
201411,1.9233333333333331,96,0.0,32.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,50,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,32.0,4.0,144,119,1.0,11.0,13.0,12.0,86,2.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,11.0,0.0,0.0,17.0,13.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,45.0,0.0,1.0,4.0,35.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,109.0,12.0,8.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,8.0,10.0,0.0,0.0,0.0
201412,1.9180000000000001,47,0.0,4.0,6.0,11.0,0.0,0.0,3.0,0.0,0.0,32,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2.0,30.0,0.0,0.0,31.0,4.0,129,122,0.0,3.0,21.0,11.0,42,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,5.0,39.0,0.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,11.0,9.0,21.0,0.0,18.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,32.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,20.0,0.0,5.0,2.0,0.0,0.0,0.0
201501,1.9126666666666663,58,0.0,16.0,20.0,8.0,0.0,0.0,2.0,0.0,0.0,53,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,37.0,0.0,64,62,0.0,3.0,8.0,6.0,36,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,39.0,14.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,6.0,7.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,2.0,0.0,2.0,0.0
201502,1.907333333333333,60,0.0,11.0,7.0,4.0,1.0,2.0,0.0,2.0,0.0,46,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,1.0,48.0,0.0,2.0,20.0,0.0,54,54,0.0,0.0,5.0,8.0,45,0.0,0.0,0.0,0.0,0.0,17.0,18.0,7.0,0.0,0.0,0.0,23.0,13.0,2.0,5.0,0.0,1.0,8.0,0.0,0.0,0.0,23.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,28.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,0.0,0.0,2.0,27.0,2.0,0.0,0.0,0.0,15.0,0.0,2.0,9.0,0.0,0.0,0.0
201503,1.902,101,3.0,11.0,24.0,7.0,0.0,0.0,4.0,0.0,0.0,46,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,65.0,0.0,149,158,174.0,0.0,40.0,14.0,47,0.0,0.0,0.0,0.0,0.0,28.0,19.0,4.0,4.0,0.0,0.0,27.0,17.0,0.0,1.0,2.0,1.0,13.0,1.0,0.0,0.0,14.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,16.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,6.0,15.0,2.0,0.0,7.0,1.0,2.0,0.0,0.0,2.0,65.0,1.0,10.0,19.0,0.0,0.0,0.0
201504,1.899,75,0.0,11.0,9.0,4.0,0.0,0.0,6.0,0.0,0.0,45,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,15.0,2.0,1.0,0.0,2.0,37.0,0.0,0.0,55.0,2.0,79,65,4.0,3.0,31.0,5.0,36,1.0,0.0,6.0,0.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,12.0,13.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,5.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,14.0,0.0,4.0,1.0,0.0,0.0,0.0
201505,1.896,85,0.0,39.0,55.0,3.0,6.0,2.0,9.0,0.0,0.0,60,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,0.0,1.0,73.0,0.0,0.0,35.0,0.0,162,162,4.0,3.0,20.0,11.0,57,0.0,4.0,0.0,24.0,0.0,8.0,36.0,7.0,0.0,0.0,0.0,17.0,26.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,47.0,1.0,0.0,3.0,93.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,12.0,19.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,30.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,10.0,27.0,0.0,2.0,3.0,0.0,0.0,0.0
201506,1.893,108,0.0,21.0,9.0,5.0,1.0,0.0,9.0,0.0,0.0,69,0.0,0.0,2.0,3.0,28.0,4.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,45.0,0.0,138,128,0.0,0.0,25.0,0.0,90,0.0,7.0,0.0,0.0,0.0,34.0,15.0,13.0,0.0,0.0,0.0,16.0,15.0,1.0,3.0,0.0,0.0,7.0,2.0,0.0,3.0,14.0,1.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,44.0,17.0,40.0,1.0,10.0,0.0,0.0,38.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,5.0,0.0,0.0,0.0
201507,1.89,115,3.0,29.0,34.0,3.0,1.0,0.0,7.0,0.0,0.0,72,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,45.0,4.0,174,164,0.0,2.0,27.0,13.0,40,0.0,2.0,4.0,0.0,0.0,7.0,17.0,16.0,2.0,0.0,1.0,14.0,12.0,0.0,2.0,0.0,1.0,20.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,22.0,30.0,9.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,13.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,49.0,0.0,3.0,5.0,0.0,0.0,0.0
201508,1.8869999999999998,110,0.0,16.0,67.0,43.0,1.0,3.0,10.0,1.0,0.0,47,0.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,3.0,57.0,0.0,0.0,53.0,0.0,105,115,2.0,3.0,16.0,17.0,87,0.0,0.0,1.0,0.0,0.0,15.0,13.0,9.0,0.0,0.0,0.0,16.0,10.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,14.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,21.0,11.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,26.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,4.0,1.0,0.0,0.0,0.0
201509,1.8840000000000001,84,0.0,11.0,21.0,2.0,1.0,0.0,1.0,1.0,0.0,48,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,6.0,6.0,0.0,1.0,37.0,0.0,0.0,43.0,12.0,108,100,0.0,5.0,13.0,7.0,34,0.0,0.0,0.0,0.0,0.0,51.0,14.0,7.0,0.0,0.0,0.0,29.0,23.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,5.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,2.0,0.0,6.0,0.0
201510,1.881,118,0.0,18.0,16.0,3.0,2.0,0.0,8.0,0.0,0.0,57,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,1.0,0.0,1.0,26.0,0.0,0.0,56.0,0.0,125,136,1.0,2.0,16.0,11.0,49,0.0,0.0,3.0,0.0,0.0,34.0,16.0,48.0,0.0,3.0,0.0,19.0,3.0,0.0,1.0,0.0,0.0,12.0,5.0,0.0,4.0,14.0,0.0,0.0,5.0,25.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,22.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,43.0,0.0,3.0,13.0,0.0,0.0,0.0
201511,1.8780000000000001,75,2.0,7.0,19.0,5.0,0.0,1.0,1.0,0.0,0.0,57,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,7.0,0.0,0.0,49.0,0.0,0.0,38.0,0.0,125,118,0.0,3.0,44.0,6.0,55,0.0,0.0,0.0,0.0,0.0,25.0,8.0,15.0,2.0,0.0,0.0,13.0,47.0,0.0,6.0,4.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,3.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0
201512,1.875,73,0.0,6.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,25.0,7.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,21.0,0.0,85,80,0.0,3.0,23.0,2.0,43,0.0,1.0,2.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,14.0,10.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,12.0,2.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0
201601,1.872,60,0.0,7.0,19.0,7.0,0.0,0.0,5.0,2.0,0.0,35,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,38.0,1.0,112,116,0.0,1.0,48.0,4.0,45,1.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,3.0,0.0,11.0,12.0,2.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,29.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0
